user_id,win_rate,lose_rate,draw_rate,game_count
MaartenWie,50.0,50.0,0.0,18.0
zaedalrawe,54.0,44.0,2.0,100.0
artmsvzh,56.0,36.0,7.0,100.0
rodcarv,42.0,54.0,4.0,100.0
saimutku,55.0,42.0,3.0,100.0
vicente_reboucas,71.0,28.0,0.0,42.0
ekLERchik534,40.0,56.0,4.0,100.0
aortiz10,39.0,52.0,8.0,69.0
simbali,62.0,35.0,3.0,100.0
GetOffMyPawn,48.0,48.0,4.0,100.0
riyanshadvik,100.0,0.0,0.0,3.0
Rainman024,52.0,48.0,0.0,100.0
msanii,0.0,0.0,0.0,0.0
Subbuteo76,51.0,43.0,6.0,100.0
Gkinginthenorth,54.0,42.0,4.0,100.0
kigandaharriet,35.0,64.0,0.0,42.0
VladimirOrel,25.0,50.0,25.0,12.0
Poet66,48.0,52.0,0.0,100.0
and_sa,51.0,49.0,0.0,100.0
rahulsoni288,45.0,51.0,4.0,100.0
Rail_gadi,0.0,0.0,0.0,0.0
Abdulaziz3333333,100.0,0.0,0.0,3.0
AlbertCastillo,59.0,37.0,4.0,100.0
seriouslyted,53.0,44.0,3.0,100.0
EkibaZ,62.0,36.0,2.0,100.0
agario01,66.0,22.0,11.0,27.0
NoPlanAorBorC,100.0,0.0,0.0,6.0
Fler,0.0,0.0,0.0,0.0
MaterWellon,44.0,54.0,2.0,100.0
Demyd_Havrylenko,42.0,57.0,0.0,63.0
wanna_be_grandmaster,50.0,25.0,25.0,12.0
Moutinhor,49.0,48.0,3.0,100.0
Abdullahawwad,46.0,52.0,2.0,100.0
Lorans92,0.0,0.0,0.0,0.0
YaroslavStark,50.0,45.0,5.0,100.0
Maestro52,50.0,47.0,3.0,100.0
Berkyyy97,0.0,0.0,0.0,0.0
mohamadd3,55.0,44.0,0.0,27.0
Chrobacik,46.0,46.0,8.0,100.0
Mostafa2007Ashrf,49.0,45.0,6.0,100.0
bosh1,44.0,53.0,3.0,100.0
Aleksij,36.0,59.0,5.0,100.0
grammont,53.0,45.0,2.0,100.0
Demiz17,49.0,46.0,5.0,100.0
YaroslavTsypkin,54.0,45.0,0.0,33.0
lordprizzle,0.0,0.0,0.0,0.0
Kobardy,55.0,42.0,3.0,100.0
lucianobonfico,66.0,33.0,0.0,45.0
t-chesss,60.0,37.0,3.0,100.0
VierDrittelPiRhoch3,44.0,49.0,7.0,100.0
DCompany,0.0,0.0,0.0,0.0
RedDevil89,50.0,43.0,7.0,100.0
masoud769,0.0,0.0,0.0,0.0
PankajKshirsagar,0.0,100.0,0.0,3.0
Idontwannathink,45.0,51.0,4.0,100.0
lorris6776,41.0,57.0,1.0,100.0
Eveladelo,48.0,48.0,4.0,100.0
dmytro_voloshyn,0.0,0.0,0.0,0.0
korosh-1395,45.0,51.0,3.0,82.0
Dianos47,50.0,45.0,5.0,100.0
SizovIvan2017,0.0,0.0,0.0,0.0
cristianCR15,0.0,0.0,0.0,0.0
Lajud,0.0,0.0,0.0,0.0
patrickw3,46.0,45.0,9.0,100.0
MishrasProdigy2,0.0,0.0,0.0,0.0
dors,49.0,46.0,5.0,100.0
Roman_Berezin_Karp,0.0,100.0,0.0,24.0
Schachmatica,41.0,51.0,8.0,100.0
imodoudou,53.0,43.0,4.0,100.0
barv,52.0,47.0,1.0,100.0
M3chi,34.0,61.0,3.0,78.0
fredstang,0.0,0.0,0.0,0.0
Fox220461,44.0,48.0,8.0,100.0
erogluerdogan,50.0,44.0,6.0,100.0
Titov_SF,51.0,38.0,11.0,100.0
reubear,0.0,0.0,0.0,0.0
Stalemate_champ,55.0,44.0,1.0,100.0
aebesa,41.0,55.0,4.0,100.0
michelseret,43.0,49.0,8.0,100.0
Danial_K,0.0,0.0,0.0,0.0
RuslanTatlok,54.0,45.0,1.0,100.0
xIrI,53.0,44.0,3.0,100.0
Hermann23,0.0,0.0,0.0,0.0
donaldskie019,55.0,45.0,0.0,100.0
FleshEaterr,77.0,22.0,0.0,27.0
Aleksandar27,0.0,0.0,0.0,0.0
Random3434,0.0,0.0,0.0,0.0
pratham76,51.0,45.0,4.0,100.0
Clonus,0.0,0.0,0.0,0.0
chmura87_5,0.0,0.0,0.0,0.0
Deadinjun,36.0,63.0,0.0,90.0
Kamaljan,54.0,43.0,3.0,100.0
chieater00000007,66.0,16.0,16.0,18.0
Anriudh,56.0,40.0,3.0,90.0
shadowbeanistrash,0.0,100.0,0.0,1.0
TheFasterWarrior,54.0,45.0,0.0,33.0
salsabilakoi,52.0,44.0,4.0,100.0
plhriata,56.0,40.0,3.0,100.0
val712,0.0,0.0,0.0,0.0
kolyvan78,26.0,65.0,8.0,69.0
drsnglu,73.0,24.0,3.0,100.0
vicky2003,52.0,46.0,2.0,100.0
TopoNegro,64.0,25.0,11.0,100.0
Kratos_B05,57.0,28.0,14.0,21.0
David10752,50.0,44.0,6.0,100.0
MaximKlee,22.0,64.0,14.0,100.0
LeiZ123321,63.0,31.0,4.0,66.0
Lewwiy,49.0,45.0,6.0,100.0
siddharthamahajan,0.0,0.0,0.0,0.0
pavest,48.0,41.0,10.0,87.0
Preludio2,42.0,54.0,4.0,100.0
carloo_3,100.0,0.0,0.0,3.0
ghasemj75,52.0,47.0,1.0,100.0
eyalsenthamizh,51.0,40.0,9.0,100.0
Frebba23,0.0,0.0,0.0,0.0
Sugandidilhani,20.0,80.0,0.0,15.0
Lazy_Ryuk,0.0,0.0,0.0,0.0
Ferid1717,0.0,0.0,0.0,0.0
matsn,48.0,43.0,9.0,100.0
checkengineX,47.0,44.0,9.0,100.0
elregresodelaestaka,44.0,38.0,18.0,100.0
cotemallorca,39.0,57.0,3.0,100.0
GlaR10,70.0,30.0,0.0,30.0
Iamnoob1235,45.0,51.0,4.0,100.0
LBSchmidt,63.0,35.0,2.0,100.0
GERALD_BELARMINO5995,0.0,0.0,0.0,0.0
gamabynt,0.0,0.0,0.0,0.0
Omachi,54.0,41.0,5.0,100.0
aserge,39.0,60.0,1.0,100.0
mustopa_qamal,42.0,53.0,5.0,100.0
ivan124,53.0,34.0,13.0,100.0
smalldogsyndrome,53.0,46.0,1.0,100.0
s_barbarin,0.0,0.0,0.0,0.0
tatadu,0.0,0.0,0.0,0.0
fun7,56.0,44.0,0.0,75.0
pianistamichal,54.0,44.0,2.0,100.0
oleksiy60,0.0,0.0,0.0,0.0
Muhammadnour77,0.0,0.0,0.0,0.0
ravijalindra,55.0,41.0,4.0,100.0
Pet123456,100.0,0.0,0.0,3.0
Agost21,56.0,41.0,3.0,100.0
FFFFFF-000000,0.0,0.0,0.0,0.0
mallol,0.0,0.0,0.0,0.0
Geehard2beat,50.0,48.0,2.0,100.0
loftsy,52.0,47.0,1.0,100.0
Manish_Gupta,0.0,0.0,0.0,0.0
H-glck-wp,0.0,0.0,0.0,0.0
JOMARVILLA,62.0,25.0,12.0,24.0
Savushkin_Mikhail,0.0,0.0,0.0,0.0
VasiliiGoryaev,55.0,38.0,7.0,100.0
dulmeth-sensitha,63.0,26.0,10.0,57.0
l_g_st,59.0,35.0,6.0,100.0
Ulua,48.0,48.0,4.0,100.0
Borusik,0.0,0.0,0.0,0.0
I_tachi_Uchiha99909,66.0,28.0,5.0,89.0
denizperhan,50.0,50.0,0.0,18.0
JayiniAdityaRam2006,46.0,46.0,7.0,39.0
audreycadence,49.0,40.0,10.0,55.0
setroc88,48.0,51.0,1.0,100.0
Eladio18,0.0,0.0,0.0,0.0
The_Chess_Doctor,54.0,40.0,6.0,100.0
chessplayer586,0.0,0.0,0.0,0.0
Abidkakar,27.0,70.0,3.0,100.0
gujjarempire,19.0,78.0,3.0,100.0
PANKAJ0401,0.0,100.0,0.0,6.0
subhamraj007,51.0,46.0,3.0,100.0
nedrick,0.0,0.0,0.0,0.0
PeterQueally,37.0,62.0,0.0,24.0
VladDenis6,35.0,56.0,9.0,100.0
ByMrIZCI,43.0,48.0,9.0,100.0
Eddy1988,52.0,45.0,3.0,100.0
pawnsacrifice27,45.0,50.0,5.0,100.0
Academiafc,59.0,34.0,7.0,100.0
sultan0609,13.0,86.0,0.0,23.0
hitikgoel,0.0,0.0,0.0,0.0
K_I_N_G_GHOST,43.0,50.0,7.0,100.0
Alemiha,0.0,0.0,0.0,0.0
py1965,0.0,100.0,0.0,3.0
MatthewBillington00,41.0,48.0,10.0,87.0
Arian_Eydisani,25.0,75.0,0.0,12.0
AvTrader,0.0,0.0,0.0,0.0
duongnhi79a,0.0,0.0,0.0,0.0
GuDron33,70.0,23.0,5.0,51.0
Marsicanac,39.0,48.0,13.0,100.0
mosqueteiro,0.0,0.0,0.0,0.0
GlebTortikov,0.0,0.0,0.0,0.0
Emilbelchev111,48.0,48.0,4.0,100.0
Springer1977,44.0,51.0,3.0,81.0
Khaled_kouidri,0.0,0.0,0.0,0.0
Cosoleto,0.0,0.0,0.0,0.0
kanghalil,57.0,42.0,0.0,100.0
sir_mst,0.0,0.0,0.0,0.0
DanielSantosB,68.0,20.0,12.0,75.0
Edge140189,47.0,48.0,5.0,100.0
zerubbabelmukisa,0.0,0.0,0.0,0.0
Kaonki,48.0,46.0,6.0,100.0
korard,48.0,50.0,2.0,100.0
aagim,49.0,43.0,8.0,100.0
inowss,0.0,0.0,0.0,0.0
daveydog2442,49.0,44.0,7.0,100.0
lufas,0.0,0.0,0.0,0.0
toto131,48.0,48.0,4.0,100.0
yung_gualav2,54.0,43.0,3.0,100.0
Serj90,0.0,0.0,0.0,0.0
JoJoDurden,45.0,50.0,5.0,100.0
VonMallinckrodt,53.0,39.0,8.0,100.0
mrmobba,47.0,49.0,4.0,100.0
UZBEK_8,0.0,0.0,0.0,0.0
jonnnna,0.0,0.0,0.0,0.0
JJBaker,0.0,100.0,0.0,3.0
ManuHuelva,48.0,51.0,1.0,100.0
zhjv,0.0,100.0,0.0,6.0
wantondudy,46.0,46.0,8.0,100.0
PirateWorkerJr,53.0,45.0,2.0,100.0
ArthurLopez009,59.0,39.0,2.0,100.0
olivier_roset,34.0,59.0,7.0,100.0
aghilta,46.0,49.0,5.0,100.0
ismaildrsn,48.0,49.0,3.0,100.0
juliokidmate,41.0,56.0,3.0,100.0
Snowsoldier,45.0,50.0,5.0,100.0
maruti1986,100.0,0.0,0.0,6.0
SKMohapatra55,0.0,0.0,0.0,0.0
luig7i7,43.0,56.0,1.0,100.0
anand-anshu,0.0,0.0,0.0,0.0
fs2020rk,0.0,100.0,0.0,3.0
Edgon19,44.0,55.0,0.0,27.0
asvan,0.0,0.0,0.0,0.0
Merlin23,49.0,42.0,9.0,100.0
TheChessAssassin,47.0,46.0,7.0,100.0
pdsn2007,55.0,40.0,5.0,100.0
CauteS,68.0,25.0,7.0,100.0
tttrrryyy,0.0,0.0,0.0,0.0
PODKORITOV-LEONID,0.0,0.0,0.0,0.0
sheenaa,52.0,42.0,6.0,100.0
ehsanstr,42.0,55.0,3.0,100.0
Botnar22,0.0,0.0,0.0,0.0
FolN,50.0,46.0,4.0,100.0
NBondar,51.0,47.0,2.0,100.0
arcadian,53.0,46.0,0.0,39.0
CapichessGM,44.0,43.0,13.0,100.0
IIWANTEDII,0.0,0.0,0.0,0.0
Hlonphy02mayusi,42.0,55.0,3.0,100.0
Razdka,44.0,50.0,6.0,100.0
Aditya4235,50.0,50.0,0.0,12.0
Fayzbek4444,52.0,47.0,0.0,19.0
zlatan83,55.0,42.0,3.0,100.0
Bobzy,53.0,44.0,3.0,100.0
pdeligiannis,42.0,52.0,6.0,100.0
EVAENGINTR,0.0,0.0,0.0,0.0
yushun,73.0,26.0,0.0,34.0
pvera9,11.0,73.0,16.0,100.0
shobhit1705,41.0,54.0,4.0,96.0
kennethoswaldo2024,0.0,0.0,0.0,0.0
yuf4,54.0,39.0,7.0,100.0
RAA74,44.0,54.0,2.0,100.0
Nadersamy,56.0,34.0,10.0,100.0
Yoooyoo,80.0,20.0,0.0,15.0
pristav,0.0,0.0,0.0,0.0
Z_takimi,0.0,0.0,0.0,0.0
ilbeyy,0.0,0.0,0.0,0.0
EduardoQuinto357,61.0,31.0,8.0,100.0
lbrett3,52.0,40.0,8.0,100.0
jamalq19,0.0,100.0,0.0,6.0
Spurlos,0.0,0.0,0.0,0.0
DocaBgd,0.0,0.0,0.0,0.0
mohamedaboseif,0.0,0.0,0.0,0.0
esbeniki,100.0,0.0,0.0,3.0
jkfireon1,41.0,56.0,3.0,100.0
phenol0,61.0,38.0,0.0,54.0
xpe6a,33.0,50.0,16.0,18.0
steffl30,0.0,0.0,0.0,0.0
Peaceplay,46.0,50.0,4.0,100.0
sapa27,47.0,48.0,5.0,100.0
MuazAlagib,54.0,40.0,6.0,100.0
Jiglasjohn1,51.0,42.0,7.0,100.0
kopol7,46.0,49.0,5.0,100.0
Aiyan1,0.0,0.0,0.0,0.0
tough-guy,53.0,37.0,10.0,100.0
salmanrashid,0.0,0.0,0.0,0.0
rogue_one,48.0,50.0,2.0,100.0
Robbade,43.0,50.0,6.0,16.0
Mainrival,44.0,48.0,8.0,100.0
atom0_o,41.0,53.0,6.0,100.0
osamataya,48.0,50.0,2.0,100.0
ashraftushar,50.0,50.0,0.0,6.0
Shamalov,49.0,41.0,10.0,100.0
m1st4ke,40.0,57.0,2.0,100.0
TadMod,55.0,33.0,11.0,27.0
Dralderke,0.0,0.0,0.0,0.0
Ron1738,53.0,46.0,1.0,100.0
isolatedpawn12,64.0,31.0,5.0,100.0
mofak1970,53.0,43.0,4.0,100.0
Butterballs3,0.0,0.0,0.0,0.0
Chima24,43.0,56.0,1.0,100.0
Wisefer,44.0,51.0,5.0,100.0
OrionBow,54.0,45.0,1.0,100.0
matrilier77,47.0,49.0,4.0,100.0
Letuchiy_gollandets,51.0,45.0,3.0,99.0
pvzelyyds,44.0,53.0,3.0,100.0
Mohammad-Javad,64.0,36.0,0.0,100.0
bongbee0806,0.0,0.0,0.0,0.0
Dr-CRO,0.0,0.0,0.0,0.0
erikkazakh,42.0,56.0,2.0,100.0
Napalm10,45.0,50.0,5.0,100.0
BeatkaHarmonska,0.0,0.0,0.0,0.0
Dobrolis,53.0,41.0,6.0,100.0
kopola92,0.0,0.0,0.0,0.0
Aarava270312,28.0,64.0,8.0,25.0
golukon,0.0,0.0,0.0,0.0
AAAndromedAAA,54.0,42.0,4.0,100.0
Karasj,46.0,53.0,1.0,100.0
TonySopranoJr,100.0,0.0,0.0,3.0
Coachplayer,51.0,49.0,0.0,100.0
armine,51.0,43.0,6.0,100.0
otmorozoc,0.0,100.0,0.0,3.0
ali_ahl,55.0,39.0,6.0,100.0
Jaccos,49.0,49.0,2.0,100.0
Roman_Yanchenko,81.0,16.0,3.0,100.0
Hamza000000,0.0,0.0,0.0,0.0
edmuch21,0.0,0.0,0.0,0.0
ArteM666666,0.0,0.0,0.0,0.0
euctvx78,55.0,44.0,0.0,81.0
zeespogeira,0.0,0.0,0.0,0.0
Arrocco_Siffredi95,46.0,52.0,2.0,100.0
Trixie1822,50.0,40.0,10.0,30.0
Futbolist789,64.0,32.0,4.0,100.0
SubZero666,0.0,100.0,0.0,3.0
bruceluis,43.0,55.0,2.0,100.0
YGinanjar_Majalengka,66.0,30.0,4.0,100.0
RomainLtllr,45.0,49.0,6.0,100.0
lashakovziridze,83.0,16.0,0.0,18.0
Diamond140,42.0,57.0,0.0,99.0
win4ever,50.0,46.0,4.0,100.0
marashl,48.0,51.0,1.0,100.0
graylloyd1,48.0,50.0,2.0,100.0
Koalanaattor,0.0,0.0,0.0,0.0
nioydaidneh,50.0,41.0,9.0,100.0
elida7,48.0,50.0,2.0,100.0
MayBeSoon12,42.0,52.0,5.0,57.0
TicTacticsToe,0.0,0.0,0.0,0.0
Happle,42.0,56.0,2.0,100.0
dzhikayti,0.0,0.0,0.0,0.0
prezesvan,37.0,55.0,6.0,87.0
alpaem,53.0,43.0,4.0,100.0
FatGreedyCat,66.0,0.0,33.0,9.0
shirof,0.0,0.0,0.0,0.0
ikizlerdenahmet17,0.0,16.0,83.0,12.0
bdms,0.0,0.0,100.0,3.0
Sekkkkyyy,41.0,51.0,8.0,100.0
Petgies,52.0,45.0,3.0,100.0
dejanarse2,0.0,0.0,0.0,0.0
JoseAntonioGuzman,52.0,46.0,2.0,100.0
Lev_2008,65.0,34.0,0.0,87.0
E4Erik,53.0,46.0,1.0,100.0
fdfhdf,51.0,42.0,7.0,100.0
Kahriienes,40.0,60.0,0.0,100.0
llorensdt,47.0,48.0,5.0,100.0
jotawatt,25.0,72.0,3.0,100.0
manakchandsoni,0.0,0.0,0.0,0.0
ZKJEW,25.0,75.0,0.0,24.0
Iver_PRO,49.0,41.0,10.0,100.0
no_not_the_bishop,0.0,0.0,0.0,0.0
fs_Ahmed,46.0,52.0,2.0,100.0
SpecialAllez,0.0,0.0,0.0,0.0
Alexprofesional,53.0,39.0,8.0,100.0
Paullost,55.0,43.0,2.0,100.0
Hirus2002,33.0,66.0,0.0,18.0
PsychoRogue,36.0,42.0,21.0,57.0
craisins,100.0,0.0,0.0,3.0
The_Nuclear_Weapon,59.0,26.0,15.0,100.0
FetteBerta,0.0,0.0,0.0,0.0
cesaralvarado3,0.0,0.0,0.0,0.0
omar299,0.0,0.0,0.0,0.0
aggressivebicycle2,52.0,44.0,4.0,100.0
xari80plus,52.0,45.0,3.0,100.0
Stepanki,53.0,45.0,2.0,100.0
JohnCarloM,0.0,0.0,0.0,0.0
doddelvollmann,47.0,48.0,5.0,100.0
spajdermen3,55.0,36.0,7.0,52.0
Bisandi2017,33.0,59.0,7.0,81.0
lokario78,28.0,68.0,3.0,100.0
CallMePOW,0.0,0.0,0.0,0.0
The_Mandalorian_7,55.0,31.0,14.0,100.0
Isira_05,55.0,44.0,1.0,100.0
Kurosama35,52.0,38.0,10.0,100.0
GoldName,51.0,46.0,3.0,100.0
tamirciata,41.0,56.0,2.0,100.0
OvaN123,34.0,64.0,2.0,100.0
ThomasMgla,0.0,0.0,0.0,0.0
rostyslav1987,57.0,36.0,5.0,57.0
EytanSchwab,29.0,66.0,3.0,81.0
Boris181947,0.0,0.0,0.0,0.0
ashish_chaturvedi,57.0,28.0,14.0,42.0
gaby1002,50.0,45.0,5.0,100.0
George_Trukhmanov,52.0,44.0,4.0,100.0
stankonjevic21,100.0,0.0,0.0,3.0
Vitaliy8,61.0,39.0,0.0,100.0
diman_23,0.0,0.0,0.0,0.0
HairyCoo,53.0,44.0,3.0,100.0
nebulo89,80.0,20.0,0.0,30.0
ankushbathla,44.0,52.0,4.0,100.0
aleksandrabud5,47.0,46.0,7.0,100.0
mortezaQChess,48.0,52.0,0.0,100.0
contago,53.0,40.0,6.0,45.0
mohamed1hani8,0.0,0.0,0.0,0.0
balasta84,47.0,49.0,4.0,100.0
drale64,45.0,45.0,10.0,100.0
aleijin,53.0,45.0,2.0,100.0
tri2k8,50.0,46.0,4.0,100.0
Yuot,52.0,42.0,6.0,100.0
cz_cod,44.0,46.0,10.0,100.0
jerjesII,52.0,41.0,7.0,100.0
sv856,0.0,0.0,0.0,0.0
drthemine,0.0,0.0,0.0,0.0
btahtabas,44.0,44.0,11.0,27.0
Chafundifornio,48.0,44.0,8.0,100.0
Hermann12,37.0,60.0,3.0,100.0
SALA0H,0.0,0.0,0.0,0.0
Thunder00,0.0,0.0,0.0,0.0
Solvingpuzzle23,51.0,45.0,4.0,100.0
Witalirichess,0.0,0.0,0.0,0.0
openingsmatter621616,75.0,12.0,12.0,24.0
JesusDavid2023,41.0,53.0,6.0,100.0
SirPaul16,0.0,0.0,0.0,0.0
Rajesh9963,0.0,0.0,0.0,0.0
Pray4Deth,42.0,53.0,5.0,100.0
goodm0ney,50.0,48.0,2.0,100.0
ModernSisyphus,56.0,37.0,6.0,100.0
magorodiel,0.0,0.0,0.0,0.0
fossefoss,66.0,33.0,0.0,27.0
rudolfmartin1950,48.0,49.0,3.0,100.0
fai_th,0.0,0.0,0.0,0.0
Henristoteles,37.0,63.0,0.0,100.0
Sharad01,47.0,48.0,5.0,100.0
Kiapiano,44.0,52.0,4.0,100.0
JensHerrmann,48.0,44.0,8.0,100.0
Springerschach70,49.0,45.0,6.0,100.0
wolfof9sovetskaya,44.0,52.0,4.0,100.0
yusuf_3883,50.0,50.0,0.0,30.0
Womblor,44.0,48.0,8.0,100.0
shermanator65,51.0,49.0,0.0,100.0
Oleksandr1,45.0,48.0,7.0,100.0
JoshuaWoodward,50.0,50.0,0.0,6.0
Pelanos,0.0,100.0,0.0,6.0
Bixi33,0.0,0.0,0.0,0.0
miich666,56.0,40.0,3.0,100.0
AhmedGamal71,54.0,42.0,4.0,100.0
Harum_Scarum,48.0,50.0,2.0,100.0
Jobaboun,41.0,57.0,1.0,100.0
darkcurrywurst,47.0,46.0,7.0,100.0
amino100,0.0,0.0,0.0,0.0
ahmedwinde,25.0,75.0,0.0,4.0
masterabe,48.0,48.0,4.0,100.0
BogomilTodorov,0.0,0.0,0.0,0.0
armcore,0.0,0.0,0.0,0.0
dubnostep,0.0,0.0,0.0,0.0
Solounavictoria,47.0,41.0,12.0,100.0
ovolaikl,52.0,41.0,7.0,100.0
markopk,41.0,58.0,0.0,72.0
ofek31,30.0,61.0,7.0,39.0
descvoery,38.0,61.0,0.0,54.0
Dema20,46.0,42.0,12.0,100.0
Masedko,0.0,0.0,0.0,0.0
Darejay,0.0,0.0,0.0,0.0
B1rzhan31,36.0,60.0,4.0,75.0
GERAV,46.0,52.0,2.0,100.0
Writergirl,45.0,55.0,0.0,60.0
blacktower07,45.0,50.0,5.0,100.0
Hetman_Leon,0.0,100.0,0.0,3.0
boneash,55.0,43.0,2.0,100.0
Schacher100,62.0,34.0,3.0,87.0
Gniksoh,0.0,0.0,0.0,0.0
friedrichvonfehn13,54.0,45.0,1.0,100.0
Prg4,48.0,38.0,14.0,100.0
Timonkey,36.0,59.0,5.0,100.0
Rammar16,0.0,0.0,0.0,0.0
jessicatandy,0.0,0.0,0.0,0.0
Tantan7547,54.0,43.0,3.0,100.0
tom_Brok,86.0,11.0,3.0,100.0
zlent,0.0,0.0,0.0,0.0
Rerys,61.0,33.0,5.0,54.0
Katynya31,0.0,0.0,0.0,0.0
FlyingChupacabra,67.0,28.0,4.0,100.0
haidangcva,56.0,43.0,0.0,16.0
DwarfHistorian,100.0,0.0,0.0,3.0
Magnus_Karl0s,0.0,0.0,0.0,0.0
isaazzx,57.0,39.0,3.0,100.0
ElijahRiggs,0.0,0.0,0.0,0.0
Comandante4,39.0,54.0,7.0,100.0
levike321,0.0,0.0,0.0,0.0
ChessMasterKG,44.0,53.0,3.0,100.0
LAArewa,45.0,49.0,6.0,100.0
vladlempaleur,43.0,53.0,4.0,100.0
AlexxxSilva,47.0,43.0,10.0,100.0
Yusuf_6,47.0,52.0,1.0,100.0
Udo_Stuttgart,42.0,50.0,8.0,100.0
Warbird66,61.0,34.0,3.0,78.0
ChehduYin,42.0,57.0,0.0,21.0
ntruong,0.0,0.0,0.0,0.0
Beli123,34.0,62.0,4.0,100.0
TimiFranl,0.0,0.0,0.0,0.0
pensionerr,0.0,0.0,0.0,0.0
DonKaban,50.0,48.0,2.0,100.0
bobbysatpuli,0.0,100.0,0.0,3.0
MrZdrunt,100.0,0.0,0.0,6.0
Chessfan4578,42.0,52.0,6.0,100.0
ElliB,38.0,60.0,2.0,100.0
galo_7_15,52.0,46.0,2.0,100.0
FaaizAhmed10,0.0,0.0,0.0,0.0
Laamargagargara,51.0,45.0,3.0,94.0
alfados,42.0,57.0,0.0,63.0
Caramel11,0.0,0.0,0.0,0.0
HolyWars,0.0,0.0,0.0,0.0
BazilCo,35.0,60.0,5.0,100.0
mathi1987,0.0,0.0,0.0,0.0
Ferdinand0501,44.0,53.0,3.0,100.0
roadtofm2026,60.0,33.0,6.0,45.0
MohamedMostafaIsmail,52.0,46.0,2.0,100.0
engine_400,48.0,51.0,1.0,100.0
Swanse,20.0,80.0,0.0,30.0
LEWIS111,0.0,0.0,0.0,0.0
BRoWn_kOKoNUtS,49.0,44.0,7.0,100.0
akimdat,0.0,100.0,0.0,3.0
jumentol,33.0,55.0,11.0,9.0
fishmonki,50.0,50.0,0.0,18.0
Tunguzh,0.0,0.0,0.0,0.0
JoelMatip,0.0,0.0,0.0,0.0
pupfrizzy,42.0,56.0,2.0,100.0
CYtang,45.0,50.0,5.0,100.0
LevMaestro13_23,47.0,48.0,5.0,100.0
hefetheweizen,0.0,0.0,0.0,0.0
Cronann,45.0,49.0,6.0,100.0
Scrooge420,60.0,34.0,6.0,100.0
aftabmengal,100.0,0.0,0.0,6.0
Axellll234,0.0,0.0,0.0,0.0
mehdi1357entezari,48.0,47.0,5.0,100.0
MTBX86,80.0,20.0,0.0,30.0
dreliarz,61.0,38.0,1.0,100.0
PeaoCravado,46.0,51.0,3.0,100.0
SUTANAT,0.0,0.0,0.0,0.0
edjoe7,48.0,45.0,7.0,100.0
ZhuzfaoiZ,54.0,39.0,7.0,100.0
Liagarcia,55.0,44.0,1.0,100.0
quicksilver2099,0.0,0.0,0.0,0.0
Zhigalko-uje-ne-tot,0.0,0.0,0.0,0.0
Bonx05,46.0,49.0,5.0,100.0
prokupac,49.0,50.0,1.0,100.0
Drabaden,25.0,75.0,0.0,12.0
ZEITNOT0,36.0,53.0,11.0,100.0
Winn77,0.0,0.0,0.0,0.0
lman0200,0.0,0.0,0.0,0.0
Puzz_maristan,41.0,53.0,6.0,100.0
goodfoxer,36.0,63.0,0.0,66.0
omarmal,46.0,50.0,4.0,100.0
Neberto,0.0,0.0,0.0,0.0
probablynotgood,0.0,0.0,0.0,0.0
wodincher,0.0,100.0,0.0,3.0
saddLauryn,0.0,66.0,33.0,3.0
kingfight11,49.0,45.0,6.0,100.0
dvdlpg,52.0,46.0,2.0,100.0
appu_rakesh,0.0,0.0,0.0,0.0
Kavkaz_95,44.0,53.0,3.0,100.0
Nick_O_Wild,0.0,0.0,0.0,0.0
alexche_78,0.0,0.0,0.0,0.0
Inlgnt_Queen,71.0,23.0,4.0,63.0
Simon_195,49.0,45.0,6.0,100.0
paquetuveaslo,59.0,38.0,3.0,100.0
stolbient,46.0,45.0,9.0,100.0
Ma1rk,37.0,62.0,1.0,100.0
Pop_mimo,49.0,51.0,0.0,100.0
LegoYury,28.0,71.0,0.0,21.0
yo95,60.0,40.0,0.0,15.0
kais_malla00,54.0,43.0,3.0,100.0
Ndokina07,47.0,50.0,3.0,100.0
noobchess0855,0.0,0.0,0.0,0.0
crisal,0.0,0.0,0.0,0.0
DirkDressler,0.0,0.0,0.0,0.0
Rinvoq,46.0,53.0,0.0,96.0
trunghieuyt,0.0,100.0,0.0,12.0
rajonchess,0.0,0.0,0.0,0.0
josemoli01,24.0,73.0,3.0,100.0
Starrider69,0.0,0.0,0.0,0.0
RulfazarTheBeggar,0.0,0.0,0.0,0.0
RadiumChloride184,0.0,0.0,0.0,0.0
IamKes,33.0,58.0,8.0,72.0
Magnus-Dargonovic,0.0,0.0,0.0,0.0
speedring_2800,62.0,25.0,12.0,24.0
gerarnyst,33.0,63.0,3.0,33.0
misterdumbo,45.0,48.0,7.0,100.0
bortstikk,46.0,53.0,1.0,100.0
teasfalto,0.0,0.0,0.0,0.0
Minara2009,50.0,50.0,0.0,18.0
enchochoyt,33.0,66.0,0.0,18.0
moussaoui58,0.0,0.0,0.0,0.0
Patrick037,50.0,45.0,5.0,100.0
saidlimi,46.0,45.0,9.0,100.0
Noob_Saibot_2024,40.0,54.0,6.0,100.0
Fisher19,49.0,47.0,4.0,100.0
JOSEOSMIR,0.0,0.0,0.0,0.0
jihoon65,25.0,75.0,0.0,4.0
winnerhamed,47.0,47.0,6.0,100.0
SlmBneDoruk31,42.0,57.0,0.0,21.0
Alfianadi,50.0,42.0,8.0,100.0
e4_c5_Resign,45.0,51.0,4.0,100.0
Lysinyatko,69.0,31.0,0.0,100.0
